num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,facenumber_in_poster,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio
15,102,11,575,651,2507106,Drama|Music,3894,0,English,USA,PG,,611,6.1,
16,84,11,249,489,6026908,Comedy|Drama,2196,0,English,USA,R,2000000,469,4.3,
5,,8,394,713,2592808,Crime|Drama|Thriller,3137,5,English,USA,R,,607,3.5,2.35
109,95,0,0,227,1060591,Comedy|Drama|Romance,231,0,Arabic,France,PG,1300000,4,7.2,1.85
40,92,0,2,327,,Horror|Thriller,380,3,English,USA,R,,51,4.7,2.35
51,90,21,27,53,155972,Comedy|Drama|Romance,137,0,Hebrew,Israel,Unrated,1500000,30,7.3,
149,113,0,324,11000,,Drama|Mystery|Thriller,12157,2,English,USA,PG,1600000,481,7.9,1.37
4,,0,45,421,129319,Romance,622,4,English,India,,70000000,96,5.1,
35,123,0,21,963,26893,Crime|Drama|Romance,1694,0,French,France,R,1600000,710,7.2,2.35
22,111,1000,127,2000,2580,Drama|Mystery,2564,2,English,USA,R,1650000,163,5.4,2.35
68,99,4,114,427,,Horror,992,0,English,USA,Not Rated,,253,3.7,
287,110,0,1000,3000,58885635,Action|Horror|Thriller,10438,0,English,USA,R,26000000,2000,7.4,2.35
173,108,191,336,597,19067631,Comedy|Drama|Romance,1981,1,English,USA,PG-13,2000000,541,7.1,1.85
61,92,15,49,633,11806119,Action|Biography|Drama|Sport,1168,1,English,USA,R,1100000,403,6.8,1.85
96,120,964,248,607,,Comedy|Drama,1573,7,English,USA,Not Rated,1500000,319,8.2,1.37
71,91,184,82,3000,7417210,Drama,3310,1,English,USA,,1500000,202,7,1.85
110,88,387,18,436,7362100,Comedy|Drama,479,0,English,USA,R,1500000,25,7.4,1.85
110,97,0,117,378,7022940,Comedy|Drama|Romance,1173,1,English,USA,R,1000000,321,6.7,1.85
101,95,611,3,9,190666,Comedy|Drama,18,1,Mandarin,China,R,,4,5.7,2.35
2,90,134,354,260000,,Action,261818,5,,USA,,17000000,454,9.1,
97,95,13000,82,472,,Film-Noir|Mystery|Romance|Thriller,896,1,English,USA,Unrated,1696377,239,7.6,1.37
53,103,460,900,991,5132222,Drama|Mystery|Romance,2990,1,English,Canada,R,2000000,971,7.2,1.85
106,110,787,642,1000,2365931,Comedy|Crime|Drama|Romance,4762,2,English,USA,R,1500000,787,7.5,1.85
445,103,0,588,852,53991137,Fantasy|Horror|Mystery|Thriller,3030,1,English,USA,PG-13,1500000,618,6.8,2.35
131,92,92,166,752,,Comedy|Crime|Sci-Fi|Thriller,1652,3,English,USA,R,1500000,324,6.9,1.85
94,114,44,7,827,1221261,Crime|Drama|Thriller,856,0,Spanish,Argentina,R,1500000,22,7.9,1.85
105,101,4,0,0,2408553,Documentary|War,0,3,Hebrew,Israel,PG-13,,0,7.6,1.85
75,112,58,42,552,712294,Drama,859,1,English,USA,R,1500000,265,6.7,1.66
97,104,38,690,801,3447339,Comedy|Romance,2667,7,English,USA,R,1500000,727,5.8,1.78
37,99,675,164,902,418953,Crime|Drama|Thriller,1582,0,English,France,R,1500000,424,6.5,1.85
84,98,21,76,33000,406035,Drama,33441,0,English,USA,R,1500000,243,7.2,1.66
88,107,234,442,947,402820,Drama|Romance,2747,0,English,USA,R,,530,6.9,2.35
6,93,6,56,393,,Action|Horror|Thriller,792,1,English,USA,R,1500000,191,5.5,2.35
127,100,122,83,210,373967,Horror|Mystery,469,0,English,USA,R,1500000,148,6.5,2.35
32,80,522,423,813,194568,Comedy|Romance,2179,0,English,USA,R,1500000,522,6.2,1.85
8,94,13,616,1000,,Drama|Family,3288,1,English,USA,PG-13,,826,6.7,
229,93,134,488,936,,Comedy|Horror,3668,0,English,USA,R,1500000,935,5.7,1.85
120,87,0,8,309,163245,Comedy|Drama|Family,352,1,English,USA,G,1500000,8,8.6,1.37
31,91,18,597,954,119841,Drama,3901,1,English,USA,PG,1500000,767,6.5,1.85
100,84,0,158,634,173066,Comedy|Fantasy,1238,1,English,USA,R,1500000,328,6.3,1.85
14,90,7,424,890,92362,Comedy|Drama,3138,7,English,USA,PG-13,1500000,597,4.3,1.85
14,98,102,360,563,105943,Comedy,2628,0,English,USA,,1500000,485,6.1,
39,108,60,121,826,,Drama|Music|Romance,1240,0,English,USA,R,1500000,189,6,1.85
35,124,407,7,38,183490,Drama|War,60,0,English,USA,R,1700000,8,5.8,
178,95,49,57,413,3478,Fantasy|Horror,721,0,English,Canada,Not Rated,1500000,98,6.7,2.35
46,90,7,711,87000,52166,Drama,89263,3,English,USA,R,2000000,781,6.7,2.35
,93,228,134,310,,Comedy|Drama|Romance,771,1,English,USA,,1500000,228,7.6,
234,101,0,721,1000,1163508,Drama|Fantasy|Horror|Thriller,5158,1,English,USA,R,2500000,725,5.1,2.35
166,107,3,28,61,,Comedy|Horror|Mystery,165,3,English,New Zealand,Not Rated,350000,46,6.8,2.35
56,20,21,0,0,,Documentary,0,0,English,USA,Not Rated,1500000,0,6.8,1.85
16,87,0,108,199,,Drama|Fantasy|Romance,596,2,English,Canada,,1500000,134,6.8,
9,98,11,636,979,,Comedy|Drama,4036,2,English,USA,R,1500000,975,6.3,1.89
18,112,34,71,129,,Comedy|Drama,588,2,English,Romania,Not Rated,5000000,98,7.1,2.35
4,82,65,146,341,,Sci-Fi,967,0,English,Canada,,1500000,265,2.8,
,102,5,259,3000,,Comedy|Drama|Family,4320,,English,USA,PG-13,2000000,660,8.2,1.85
6,97,764,492,835,,Action|Crime|Thriller,2882,3,English,USA,,1500000,522,3.1,2.35
387,130,188,1000,10000,80033643,Action|Crime|Mystery|Thriller,16385,2,English,USA,PG-13,60000000,3000,7,2.35
35,101,37,56,501,,Drama|Horror|Mystery|Thriller,1044,1,English,USA,Not Rated,1500000,418,3.3,
27,93,9,485,708,,Action|Horror|Thriller,2870,,English,USA,R,2000000,571,3.6,
145,83,0,31,82,184925485,Animation|Family|Fantasy|Musical,229,1,English,USA,Approved,2000000,47,7.7,1.37
78,106,33,3,341,304124,Drama,358,0,Spanish,Argentina,R,1400000,5,6.7,1.85
10,113,74,387,984,,Western,2140,2,English,UK,PG,1455000,423,5.5,2.35
60,94,87,37,87,36830,Adventure|Comedy|Horror,256,0,English,UK,PG-13,1400000,70,6.6,1.85
9,101,20,256,1000,,Drama,2419,,English,USA,PG,2000000,301,4.8,2.35
63,99,10,295,756,,Horror|Thriller,2072,0,English,Canada,,3150000,382,5.5,2.35
92,76,412,3,412,231186,Crime|Romance|Thriller,421,0,French,France,R,,4,6.3,1.33
4,91,58,69,847,,Horror|Thriller,1159,0,English,USA,R,1400000,147,6.9,
53,105,7,356,1000,,Adventure|Comedy|Family,2658,1,English,USA,Approved,1377800,370,6.5,1.85
116,120,0,452,26000,3650677,Comedy|Crime,28294,1,English,UK,R,960000,1000,8.2,1.85
,105,0,467,883,,Western,3164,0,English,USA,,1250000,655,7.1,
13,120,,,416,,Action|Crime|Drama|Mystery,416,0,English,USA,,,0,7.3,4
98,105,346,141,280,1647780,Drama,821,1,Danish,Denmark,R,1300000,278,8.1,1.33
43,95,12000,636,12000,695229,Comedy|Drama,14420,1,English,USA,R,1300000,680,7.2,1.85
15,135,5,5,51,638951,Drama,83,2,Vietnamese,USA,R,1592000,24,7.4,1.85
14,105,7,548,2000,609042,Drama,3475,2,English,USA,PG,1300000,783,6.5,1.85
56,83,5,98,413,1521,Comedy|Horror,843,0,English,Canada,Not Rated,1500000,197,5.7,
79,111,17,652,13000,32940507,Action|Crime|Drama|Thriller,16537,1,English,USA,R,60000000,969,6.1,2.35
8,60,,109,210,,Drama|Sci-Fi,611,0,English,USA,,5000000,121,7.7,1.33
16,135,135,0,0,,Action|Biography|Drama|History,0,1,English,Kyrgyzstan,PG-13,1400000,0,8.7,2.35
18,88,4,13,232,,Action|Sci-Fi,289,0,English,Canada,R,1750000,23,4.3,1.85
35,87,4,624,2000,19539,Comedy,6227,1,English,USA,R,1000000,1000,6.2,1.85
5,97,0,40,374,100358,Comedy|Musical|Romance,602,2,English,India,,1500000,145,3.3,2.35
16,82,19,134,700,,Comedy,1499,3,English,USA,R,1300000,460,2.7,1.85
24,103,0,511,35000,,Horror|Romance|Thriller,38121,1,English,USA,R,1300000,516,5.2,2.35
144,130,13000,333,1000,,Drama|Film-Noir|Mystery|Thriller,2888,2,English,USA,Not Rated,1288000,991,8.2,1.37
242,87,49,59,309,19100000,Horror|Mystery|Thriller,707,0,English,USA,R,1250000,121,6.1,1.85
97,101,0,66,287,,Drama|Film-Noir,581,4,English,USA,Not Rated,1250000,160,8,1.37
77,96,4,132,796,,Horror|Sci-Fi,1866,0,English,USA,R,1250000,697,5.5,1.85
16,80,8,183,2000,2833383,Drama|Music,2459,1,English,USA,R,427000,245,5.7,2.35
7,87,11,397,578,,Animation,1730,0,English,USA,PG,15000000,418,3.7,1.78
74,92,83,48,469,,Crime|Film-Noir|Thriller,683,0,English,USA,Approved,1250000,79,7.1,1.37
74,118,673,137,595,,Drama|Family,1129,5,English,USA,Approved,1250000,176,7.8,1.37
19,27,,201,934,,Drama,1961,0,English,USA,TV-MA,,691,7.3,
46,123,0,161,3000,,Comedy|Romance|Thriller,4040,0,English,USA,,1420000,372,4.1,2.35
58,100,0,65,828,24741700,Drama,1431,2,English,USA,R,1200000,531,7.2,1.85
287,103,0,651,2000,55153403,Horror|Mystery|Thriller,5161,0,English,USA,R,1200000,878,7.7,1.85
100,100,422,422,816,18488314,Comedy|Crime|Mystery,2893,0,English,USA,R,1200000,577,7.1,1.85
5,99,4,434,18000,,Action|Romance|Thriller,20218,6,English,USA,,1300000,748,7.6,1.85
50,89,0,3,31,11278,Comedy|Drama,58,0,Spanish,Mexico,,1300000,24,7,
276,104,301,71,18000,79363785,Drama|Sci-Fi|Thriller,22194,0,English,USA,PG-13,80000000,4000,5.5,2.35
137,114,300,73,307,13876974,Comedy|Drama|Romance,809,0,Hindi,India,R,7000000,209,7.4,1.85
122,111,50,612,2000,9180275,Drama,4288,0,English,USA,R,1200000,710,7.7,1.85
73,99,13000,232,282,,Comedy|Mystery|Romance,1041,0,English,USA,Approved,1200000,255,7.2,1.5
202,110,118,1000,13000,22494487,Crime|Drama|Mystery|Thriller,26451,3,English,Germany,R,27000000,11000,7.8,2.35
99,85,91,849,1000,2199853,Comedy|Drama,4289,1,English,USA,R,1200000,1000,6.6,1.85
10,113,29,449,890,2859955,Drama|Sport,2681,2,English,USA,PG-13,1200000,848,6,2.35
173,99,16000,455,16000,2812029,Crime|Drama|Thriller,28994,0,English,USA,R,1200000,12000,8.4,2.35
7,83,9,51,94,,Drama|Family|Fantasy,293,1,English,USA,Approved,,62,6.5,1.37
181,142,0,24,16000,6100000,Western,16089,3,Italian,Italy,Approved,1200000,34,8.9,2.35
111,112,9,4,61,375723,Comedy|Drama,76,1,Portuguese,Brazil,R,4000000,9,7.9,2.35
38,108,14,274,1000,594904,Comedy|Drama,1805,0,English,USA,PG-13,1200000,330,6,1.85
12,88,0,3,268,58936,Comedy|Music,318,0,English,USA,R,1200000,44,6.1,1.78
23,97,4,,,24784,Documentary,0,0,English,Canada,Not Rated,1200000,,7.4,
17,85,0,924,49000,7826,Comedy|Documentary,54484,10,English,USA,,1200000,931,6.2,
9,103,0,24,34,,Drama,114,1,French,France,,1500000,29,5.6,1.78
1,110,0,0,3,3830,Comedy|Drama,5,3,Spanish,USA,,1200000,2,7.2,
51,88,4,95,690,,Adventure|Comedy|Drama,1438,1,English,USA,PG-13,,316,6.1,1.85
14,76,0,227,387,,Comedy,1190,6,English,USA,R,,295,3.8,1.85
24,100,345,94,843,,Action|Adventure|Romance|War,1621,3,English,USA,Approved,1200000,490,7.1,1.37
18,99,0,5,721,,Thriller,862,2,English,Canada,R,1200000,134,4.5,
22,84,0,63,380,,Action|Horror|Mystery|Thriller,630,0,English,Canada,R,1200000,91,3.8,
9,91,38,117,584,2850263,Adventure|Comedy|Sport,1218,0,English,USA,PG,2600000,399,6.2,1.85
30,97,282,148,586,,Action|Comedy,1581,1,English,USA,R,1200000,434,6.6,1.85
9,84,2,475,10000,,Horror,11257,0,English,USA,R,1200000,500,4.6,
7,100,0,312,498,,Horror,1810,1,English,USA,,1200000,350,4.2,
91,94,6,804,16000,16101109,Comedy,19957,3,English,USA,R,3000000,1000,6.8,1.85
99,90,222,68,680,6013,Crime|Drama|Thriller,1311,0,English,UK,,695393,404,7.7,1.85
2,,,206,511,,Drama|Horror|Thriller,1617,0,English,Australia,,,457,7.1,2
57,92,155,147,448,1400000,Action|Drama|Horror|Thriller,1329,0,English,USA,R,1100000,426,5.9,1.85
12,105,0,,,247740,Documentary|Drama,0,0,English,USA,,,,4.7,1.33
58,73,126,3,14,39659,Comedy|Horror|Musical,21,1,English,Canada,,1600000,4,7,1.85
5,116,12,25,412,,Drama,521,2,Zulu,South Africa,PG,10000000,48,6.9,1.85
97,110,22,48,434,56129,Sci-Fi|Thriller,645,1,English,Canada,R,1100000,95,6.1,2.35
481,102,338,60,1000,4105123,Action|Crime|Thriller,1445,0,Indonesian,Indonesia,R,1100000,342,7.6,1.85
17,89,252,252,1000,,Action|Horror|Sci-Fi,2510,1,English,USA,R,1100000,745,3,1.85
9,76,0,0,12,,Horror,12,0,English,Italy,R,1100000,0,2.6,2.35
242,82,345,269,2000,,Drama|Romance|War,3442,4,English,USA,PG,950000,607,8.6,1.37
95,89,0,5,12,,Drama|Horror|Mystery|Thriller,29,0,English,Australia,R,1400000,5,6.1,1.85
14,150,6,20,964,,Comedy|Drama,1052,1,Hindi,India,,,22,7.5,
87,89,136,42,844,,Drama|Sci-Fi,1080,1,English,USA,GP,1000000,184,6.7,1.85
141,145,80,794,13000,117235247,Drama|Sport,16094,0,English,USA,PG,960000,1000,8.1,1.33
16,91,2,9,321,,Drama,622,1,English,Norway,Not Rated,1100000,287,4.9,2.35
212,89,0,606,2000,21378000,Fantasy|Horror,4878,0,English,USA,R,1000000,826,6.8,2.35
30,121,62,69,883,,Adventure|Comedy|History,1371,1,English,UK,Unrated,1000000,269,6.8,1.37
270,83,6,142,707,31537320,Horror|Mystery|Thriller,1565,0,English,USA,R,1000000,305,5.7,1.85
211,110,17000,595,22000,,Crime|Drama,23525,1,English,USA,R,1300000,745,8.3,1.85
161,91,287,725,1000,17986000,Horror,4438,0,English,USA,R,1000000,823,6.6,1.85
184,110,92,177,650,16067035,Action|Adventure|Thriller,1421,4,English,UK,Approved,1100000,275,7.3,1.37
270,86,18,300,1000,18112929,Horror|Mystery|Sci-Fi|Thriller,2665,0,English,USA,R,1000000,466,5,1.85
203,86,385,100,266,14564027,Fantasy|Horror,673,0,English,UK,R,1000000,209,7,1.85
29,120,18,295,634,20773070,Drama,1810,11,English,USA,PG,5000000,420,3.4,2.35
137,90,65,683,1000,10042266,Drama|Horror|Mystery|Thriller,3155,0,English,USA,PG-13,1000000,989,5.9,2.35
107,99,2,3,43,10037390,Action|Adventure|Drama|Sci-Fi|Thriller,53,0,Japanese,Japan,PG,1000000000,3,6,2.35
377,112,310,616,33000,9701559,Drama|Romance,35941,0,English,USA,R,3500000,2000,7.4,1.66
169,103,2,226,2000,9013113,Adventure|Comedy|Drama,3192,2,English,USA,R,1000000,508,7.4,1.85
225,83,19,128,403,53245055,Horror,988,0,English,USA,R,1000000,169,4.2,1.85
101,109,199,44,503,9000000,Comedy|Drama|Music,731,8,English,USA,X,900000,46,6.2,2.35
39,89,0,102,356,,Drama|Romance|Western,831,1,English,USA,,1000000,110,6.2,2.35
372,96,49,,861,23808111,Documentary,929,0,English,USA,PG,,68,7.5,1.85
40,109,23,88,183,,Action|Drama|Romance|War,510,0,English,USA,Approved,1000000,102,7.2,1.37
129,122,17000,184,543,5355376,Biography|Documentary|Music,1218,0,English,USA,PG-13,,426,7.2,1.85
285,100,0,389,640,7186670,Adventure|Horror,2082,0,English,USA,R,6000000,550,5.4,2.35
29,109,0,30,202,,Drama|Family|Romance,283,0,English,UK,,1100000,47,7,1.85
337,95,20,365,422,5997134,Biography|Comedy|Drama|Romance,1899,3,English,USA,R,1000000,374,7.2,1.85
120,94,11,2,37,4417124,Documentary,42,0,English,USA,PG,,3,7.9,1.78
40,107,10,245,544,5355847,Drama,1147,1,English,USA,PG-13,,264,6.8,
38,104,122,458,22000,3386698,Comedy|Drama|Romance,23461,1,English,USA,R,1000000,472,6.7,1.85
387,96,655,973,24000,143492840,Comedy|Drama|Romance,28817,0,English,USA,PG-13,7500000,3000,7.5,1.85
185,93,7,180,3000,5283379,Comedy|Drama,3986,2,English,USA,R,,439,6.8,2.35
348,102,46,287,321,2981638,Drama|Mystery|Thriller,1263,0,English,USA,R,,300,6.9,2.35
155,84,9,313,612,3122616,Comedy|Drama,1587,1,English,USA,R,,457,6.8,2.35
181,97,33,229,496,2508841,Crime|Drama,994,1,English,USA,R,1000000,238,7.2,1.85
149,91,9,13,130,4946250,Documentary|Music,198,0,English,USA,PG-13,1000000,19,7.4,1.78
54,84,56,13,21000,1950218,Comedy|Drama,21124,3,English,USA,R,1000000,104,5.6,1.85
18,86,132,584,778,1277257,Comedy|Drama|Romance,2400,2,English,UK,R,1000000,695,6.8,1.85
122,91,11,121,1000,45857453,Comedy|Drama|Music,2323,3,English,UK,R,3500000,891,7.2,1.85
87,92,2,5,783,1677838,Documentary,1447,0,English,USA,PG,1000000,659,7.7,1.75
51,94,112,428,1000,1744858,Comedy|Drama|Romance|Sport,3085,1,English,USA,R,1000000,826,7,2.35
260,92,152,124,1000,,Comedy|Fantasy|Mystery,1587,2,English,USA,R,1000000,282,7.2,1.85
218,103,11,543,2000,80021740,Adventure|Comedy|Family|Fantasy|Horror,5497,4,English,USA,PG,58000000,1000,6.4,2.35
16,100,12,6,245,982214,Drama,295,0,English,USA,R,1000000,38,7.2,1.85
12,119,13,25,957,798341,Crime|Drama|Mystery,1107,0,English,USA,PG-13,1000000,81,7.2,1.85
1,167,10,97,353,610991,Drama|Romance,773,3,Hindi,India,,1000000,186,6.2,2.35
48,92,0,842,1000,,Comedy,3931,0,English,USA,R,11000000,898,6.9,2.35
59,92,406,194,406,582024,Comedy|Sci-Fi,904,0,English,USA,NC-17,1000000,203,6.2,1.85
88,108,234,463,11000,548712,Drama|Romance,12385,0,English,USA,R,2500000,552,6.9,2.35
28,97,4,301,611,464655,Comedy|Drama,1692,0,English,USA,R,1000000,394,7,1.85
44,88,22,275,638,464126,Drama,1641,0,English,USA,R,1000000,400,6.7,1.85
13,100,0,268,844,428535,Comedy|Romance,2289,1,English,USA,R,1000000,625,3.6,
117,100,71,145,11000,750100,Drama,12234,0,English,USA,R,,733,6.3,1.85
100,124,13,7,20,621240,Crime|Drama,42,6,Arabic,Germany,,,13,7.4,1.85
117,88,21,772,1000,104077,Comedy|Drama|Fantasy|Romance,4720,2,English,USA,R,1000000,835,7.4,1.78
140,106,135,11,7000,334658,Drama|Romance|Sci-Fi,7098,0,English,USA,R,,71,7.3,2.39
29,79,2,551,855,279282,Comedy|Drama|Romance,2489,2,English,USA,PG-13,1000000,577,6.1,1.85
308,135,0,310,873,43982842,Drama|Fantasy|Thriller,2369,1,English,USA,PG-13,65000000,559,6.7,2.35
248,96,50,0,3,484221,Biography|Crime|Documentary|History,6,1,Indonesian,UK,Not Rated,1000000,3,8.2,1.85
84,53,141,23,141,274661,Crime|Documentary|War,313,0,English,USA,R,1000000,125,7.7,1.85
40,97,10,5,102,144431,Documentary|Sport,118,0,English,UK,PG-13,1000000,7,7.3,1.85
,120,0,0,12,227241,Drama,15,0,English,USA,Unrated,,3,7.4,
13,90,165,679,978,112521,Comedy|Drama,3258,1,English,USA,PG-13,,922,5.7,
31,91,9,9,53,287761,Adventure|Biography|Documentary|Drama,86,1,English,New Zealand,PG,1000000,24,7.6,1.85
43,93,0,0,20,100240,Documentary,28,0,English,Denmark,G,1000000,8,6.8,
2,112,74,891,260000,96734,Action|Drama,263584,3,English,USA,PG-13,1000000,984,5.6,1.85
4,160,5,219,724,49000,Thriller,2024,5,Hindi,India,,1500000,668,4.8,
238,95,243,725,969,100659,Horror,3833,0,English,USA,R,900000,962,6.4,1.85
112,93,11,271,443,48430,Comedy|Crime|Thriller,1452,1,English,USA,R,500000,298,6.8,1.85
33,88,29,117,499,21210,Comedy|Crime,1141,0,English,USA,R,1000000,230,6.1,1.85
8,105,5,73,590,,Crime|Drama|Romance,1042,2,English,USA,R,1000000,231,5.2,
95,98,8,14,96,22434,Comedy|Drama,196,1,English,USA,R,,71,6.9,1.85
29,82,82,490,2000,12996,Action|Comedy|Fantasy|Sci-Fi,3905,0,English,USA,R,1000000,571,6,1.85
3,89,32,256,386,,Comedy|Romance,1647,1,English,USA,,1000000,261,6.3,1.78
71,78,0,61,262,10018,Crime|Drama|Thriller,509,0,English,USA,Not Rated,1000000,163,6.1,1.85
36,97,4,150,446,62480,Drama|Sci-Fi,928,1,English,USA,R,1000000,171,5.5,2.39
56,81,0,394,975,6387,Comedy|Drama|Sci-Fi,2694,0,English,USA,R,1000000,645,6.9,1.85
8,90,18,422,491,5494,Comedy|Drama,2633,3,English,USA,R,,490,5.6,
3,97,0,94,639,,Action|Adventure|Comedy|Fantasy|Sci-Fi,1188,2,English,USA,R,1000000,361,1.9,1.78
8,88,53,176,563,721,Action|Drama,1284,2,English,Germany,R,1000000,288,4.1,1.85
9,96,436,4,474,703,Comedy|Drama,920,3,English,USA,R,1500000,436,5.4,1.85
87,105,50,8,327,,Crime|Drama|Romance,351,0,Spanish,Mexico,Not Rated,1000000,9,6.8,1.85
6,,3,4,7,,Comedy|Family,19,9,Urdu,Pakistan,,1000000,5,7,
14,76,57,228,442,,Drama|Romance,1635,0,English,USA,Not Rated,1000000,403,6.7,1.85
20,96,0,396,782,,Comedy|Drama,2607,1,English,USA,,1000000,490,5.8,1.78
23,99,0,131,363,,Crime|Drama|Thriller,997,2,English,USA,R,1000000,275,6.2,
6,90,15,106,984,,Comedy,1752,4,English,USA,R,1000000,157,2.8,16
12,94,82,47,694,,Drama,964,1,English,UK,,,196,7.3,1.37
2,87,3,149,767,,Drama,1593,2,English,USA,PG,1000000,282,5.8,
12,93,923,904,34000,,Drama,52113,3,English,USA,R,,17000,6.5,1.85
,90,0,171,1000,,Drama,1996,5,English,USA,R,1000000,618,6.1,
64,89,23,23,199,,Comedy|Horror|Sci-Fi,292,0,English,USA,R,500000,37,5.1,1.85
7,83,142,317,458,,Horror,1549,1,English,USA,PG-13,1000000,383,2.2,1.78
9,96,0,0,90,,Drama|Romance,90,0,Spanish,Spain,Unrated,,0,7.2,2.35
21,90,0,360,898,,Comedy|Drama|Romance,2116,1,English,USA,,1000000,395,5.7,1.66
,138,105,110,592,,Comedy|Music,1350,6,English,USA,PG-13,1000000,207,3.4,
1,84,142,402,10000,,Western,11466,3,English,USA,PG-13,1000000,854,3.8,1.78
95,83,224,37,224,,Horror|Thriller,344,1,English,USA,R,,59,4.7,1.85
40,96,0,177,335,,Horror|Mystery,1226,2,English,UK,Not Rated,1000000,334,5.6,2.35
6,94,6,0,92,,Drama|Thriller,109,0,English,USA,,1000000,17,3.9,
16,90,0,36,57,,Drama|Musical|Sci-Fi,231,2,English,Canada,,1000000,40,5.4,
39,95,53,253,677,,Horror,1825,0,English,USA,R,1000000,366,5.2,2.35
150,93,3,115,214,,Action|Comedy|Horror,656,2,English,USA,Not Rated,1000000,211,3.5,2.35
1,111,0,426,657,,Drama,2677,0,,USA,PG,1000000,608,5.3,
393,101,0,888,3000,2319187,Crime|Drama|Mystery|Thriller,5056,0,English,UK,R,20000000,1000,7,2.35
32,103,17,113,754,,Drama|Romance|Sci-Fi,1567,0,English,USA,PG,,605,7.1,2.35
78,87,0,302,696,,Horror|Thriller,1618,1,English,Germany,R,950000,371,5.5,
,30,,223,775,,Comedy,1713,8,English,USA,,,275,5.9,
8,100,12,354,529,,Drama,2468,1,English,USA,Not Rated,950000,413,6,
6,90,29,558,1000,,Comedy|Romance,2504,1,English,USA,,989000,569,4.8,
9,83,0,17,56,,Documentary|News,104,0,English,USA,,913000,28,7.1,
134,108,603,279,10000,9600000,Crime|Drama|Romance,11094,2,English,USA,Not Rated,910000,416,8.2,1.85
18,100,28,501,945,20186,Comedy,2924,8,English,USA,R,930000,756,5.7,2.35
233,113,163,27,131,1185783,Drama,264,0,Romanian,Romania,Not Rated,590000,60,7.9,1.85
10,97,171,76,1000,,Horror,1343,0,English,USA,,3000000,171,7.3,
231,104,171,0,109,1007962,Crime|Drama|Thriller,117,0,English,USA,R,950000,8,7.1,2.35
65,91,91,659,982,381186,Drama|Thriller,3299,0,English,USA,R,900000,796,6.4,2.35
76,107,32,127,144,439958,Drama,509,1,Persian,France,R,,127,5.9,2.35
327,85,0,88,282,16097842,Biography|Drama|Romance,687,0,English,USA,R,900000,270,7.5,1.85
62,101,6,727,975,6643,Comedy|Fantasy|Thriller,4184,2,English,USA,R,900000,947,6.4,2.35
116,70,11,8,16,102797150,Animation|Drama|Family,63,0,English,USA,Approved,,12,7.4,1.33
73,88,0,102,465,442638,Comedy|Romance|Sport,897,1,English,USA,R,850000,140,7.3,
238,112,29,874,12000,42919096,Action|Drama|Thriller,15800,1,English,USA,PG-13,15000000,1000,6.5,2.35
35,107,6,522,23000,819939,Comedy|Drama|Romance,26017,2,English,USA,R,850000,813,7.2,1.85
2,78,0,0,0,,Drama,0,1,French,France,,900000,0,6.7,16
6,90,66,734,904,,Drama,5435,4,English,USA,R,1000000,782,7.1,
115,88,15,567,938,1243961,Comedy,3770,0,English,USA,R,850000,904,6,2.35
193,92,43,172,904,3094687,Comedy|Drama|Romance,1751,2,English,USA,R,,517,6.7,2.35
16,95,14,221,284,15278,Drama|Fantasy|Sci-Fi,1185,1,English,USA,PG,825000,234,5.6,1.85
68,85,46,141,418,,Crime|Drama|Thriller,926,0,English,UK,R,500000,146,7,2.35
16,86,63,175,489,,Action|Comedy|Drama|Sci-Fi,1278,2,English,USA,,990000,207,4.9,
7,90,8,487,1000,,Mystery|Thriller,3336,1,English,USA,,100000,806,3.2,
354,123,0,620,786,7098492,Drama|Mystery,2501,2,Persian,Iran,PG-13,500000,712,8.4,1.85
16,93,5,10,49,,Thriller,81,1,English,UK,,,11,6.9,
74,88,377,236,529,4771000,Comedy|Drama,1502,1,English,USA,R,800000,502,7.5,1.85
11,114,9,86,159,1001437,Drama|Romance,423,1,English,USA,R,800000,143,7.2,1.85
59,88,6,68,302,2073984,Drama|Romance,663,1,English,France,R,800000,270,7.2,1.85
71,110,21,3,426,9950,Crime|Drama|Romance,455,1,German,Germany,Not Rated,,20,8,1.33
5,95,0,167,940,,Drama,1484,2,English,USA,,850000,188,7.4,1.78
